url,node_id,rank,label,include
https://wdg.biblio.udg.mx/,udg_library,0,home,TRUE
https://web.library.emory.edu/,emory_library,1,home,
https://web.library.emory.edu/using-the-library/accessibility.html,emory_library,1,page_accessibility,
https://web.library.yale.edu/,yale_library,0,home,TRUE
https://web.library.yale.edu/services-persons-disabilities,yale_library,1,page_accessibility,
https://web.uri.edu/library/,uri_library,0,home,TRUE
https://welcome.miami.edu/,miami,0,home,
https://wmich.edu/,wmich,0,home,
https://wmich.edu/library,wmich_library,0,home,TRUE
https://wrlc-amu.primo.exlibrisgroup.com/discovery/search?vid=01WRLC_AMU:prod,american_library,1,search,
https://wsu.edu/,wsu,0,home,
https://wustl.edu/,wustl,0,home,
https://www.aamu.edu/,aamu,0,home,
https://www.adlerplanetarium.org/,adlerplanetarium,0,home,TRUE
https://www.afit.edu/EN/,afit,0,home,
https://www.afit.edu/LIBRARY/,afit_library,0,home,TRUE
https://www.ahec.edu/,auraria,0,home,
https://www.albany.edu/,albany,0,home,
https://www.american.edu/library/,american_library,0,home,TRUE
https://www.americanantiquarian.org,americanantiquarian,1,home,
https://www.americanantiquarian.org/addsearch-results,americanantiquarian,1,search,
https://www.amphilsoc.org/search/node,amphilsoc,1,search,
https://www.anahuac.mx/,anahuac,0,home,
https://www.anahuac.mx/mexico/biblioteca/,anahuac_library,0,home,TRUE
https://www.apu.edu/,apu,0,home,
https://www.apu.edu/library/,apu_library,0,home,TRUE
https://www.apu.edu/library/resources/databases/,apu_library,1,search,
https://www.archives.gov/,archives,0,home,TRUE
https://www.arizona.edu/,arizona,0,home,
https://www.arl.org/,arl,0,home,TRUE
https://www.artic.edu/,aic,0,home,TRUE
https://www.artic.edu/library,aic_library,0,home,TRUE
https://www.artic.edu/search,aic,1,search,
https://www.astate.edu/,astate,0,home,
https://www.astate.edu/a/library/,astate_library,0,home,TRUE
https://www.asu.edu/,asu,0,home,
https://www.asu.edu/about/colleges-and-schools/downtown-phoenix,asu_phoenix,0,home,
https://www.asurams.edu/,asurams,0,home,
https://www.asurams.edu/academic-affairs/library/index.php,asurams_library,0,home,TRUE
https://www.asurams.edu/search/,asurams_library,1,search,
https://www.auctr.edu/,auc_library,0,home,TRUE
https://www.bac-lac.gc.ca/,bac-lac,0,home,TRUE
https://www.baylor.edu/,baylor,0,home,
https://www.baylor.edu/lib/,baylor_library,0,home,TRUE
https://www.bc.edu/,bc,0,home,
https://www.berkeley.edu/,berkeley,0,home,
https://www.bgsu.edu/,bgsu,0,home,
https://www.bgsu.edu/library.html,bgsu_library,0,home,TRUE
https://www.binghamton.edu/,binghamton,0,home,
https://www.binghamton.edu/libraries/,binghamton_library,0,home,TRUE
https://www.bklynlibrary.org/,bklynlibrary,0,home,TRUE
https://www.boisestate.edu/,boisestate,0,home,
https://www.bowiestate.edu/,bowiestate,1,home,
https://www.bowiestate.edu/library/,bowiestate_library,0,home,TRUE
https://www.bpl.org/,bpl,0,home,TRUE
https://www.brandeis.edu/,brandeis,0,home,
https://www.brandeis.edu/library/,brandeis_library,0,home,TRUE
https://www.broward.org/Library/,broward_library,0,home,TRUE
https://www.brown.edu/,brown,0,home,
https://www.bsu.edu/,bsu,0,home,
https://www.bsu.edu/academics/libraries,bsu_library,0,home,TRUE
https://www.bu.edu/,bu,0,home,
https://www.bu.edu/library/,bu_library,1,home,
https://www.buap.mx/,buap,0,home,
https://www.byu.edu/,byu,0,home,
https://www.caltech.edu/,caltech,0,home,
https://www.camden.rutgers.edu/academics/libraries,camden_library,0,home,TRUE
https://www.carli.illinois.edu/,carli,0,home,
https://www.carli.illinois.edu/search/,carli,1,search,
https://www.catholic.edu/,catholic,0,home,
https://www.cau.edu/,cau,0,home,
https://www.cca.qc.ca,cca,1,home,
https://www.ccny.cuny.edu/,cuny_ccny,0,home,
https://www.cgu.edu/,cgu,0,home,
https://www.chapman.edu/,chapman,0,home,
https://www.chapman.edu/library/,chapman_library,0,home,TRUE
